latitude,longitude,precip_detection,precip_quantile,tp_rollingmax,drought_quantile,drought_detection,DisNo.,iso,disaster_type,start_date,end_date,event_index,start_drought_days,drought_index,precip_var,year,BARE,BUILT,GRASS-MAN,GRASS-NAT,SHRUBS,TREES,WATER
18.9,95.1,tp_rollingmax,0.95,0.105703487967047,0.15,pei_90,2018-0203-MMR,MMR,Flood,2018-06-05,2018-06-14,105,40,pei_90,tp_rollingmax,2018,0.0,0.0,95.68004587155964,2.528669724770642,0.0,0.4587155963302752,1.3325688073394495
22.7,74.3,tp_rollingmax,0.95,0.1976721216425593,0.15,pei_30,2018-0205-IND,IND,Flood,2018-06-22,2018-07-03,106,40,pei_30,tp_rollingmax,2018,0.0,0.2791479820627802,76.42264573991031,19.119955156950677,0.9147982062780268,0.0426008968609865,3.2208520179372195
24.3,87.8,tp_rollingmax,0.95,0.028977437887264,0.15,pei_90,2018-0209-IND,IND,Storm,2018-05-06,2018-05-09,406,40,pei_90,tp_rollingmax,2018,0.4746136865342163,1.533112582781457,93.15673289183223,4.835540838852097,0.0,0.0,0.0
21.7,108.4,tp_rollingmax,0.95,0.0478908919758554,0.15,pei_90,2018-0211-CHN,CHN,Flood,2018-05-07,2018-05-14,107,40,pei_90,tp_rollingmax,2018,0.0,7.5011363636363635,45.38068181818182,21.81022727272727,0.4431818181818182,5.2488636363636365,19.61590909090909
22.9,84.7,tp_rollingmax,0.95,0.0346288927068947,0.15,pei_90,2018-0214-IND,IND,Storm,2018-05-28,2018-05-28,407,40,pei_90,tp_rollingmax,2018,0.0,0.0,98.31614349775784,1.4327354260089686,0.0,0.2511210762331838,0.0
13.8,13.6,tp_rollingmax,0.95,0.053363330524342,0.15,pei_90,2018-0232-NER,NER,Flood,2018-06-01,2018-08-31,111,40,pei_90,tp_rollingmax,2018,0.0,0.0,6.577830188679245,73.02594339622641,19.170990566037737,1.1238207547169812,0.1014150943396226
48.4,25.9,tp_rollingmax,0.95,0.0439984061588723,0.15,pei_30,2018-0248-UKR,UKR,Storm,2018-06-28,2018-06-30,408,40,pei_30,tp_rollingmax,2018,0.0,3.102750809061489,89.84061488673139,2.870550161812298,0.0,3.629449838187702,0.5566343042071198
49.2,107.6,tp_rollingmax,0.95,0.042351044158519,0.15,pei_30,2018-0249-MNG,MNG,Flood,2018-07-03,2018-07-05,112,40,pei_30,tp_rollingmax,2018,1.7753968253968253,0.0,2.605555555555556,75.68888888888888,0.0,19.93015873015873,0.0
29.7,78.2,tp_rollingmax,0.95,0.1462225524630975,0.15,pei_90,2018-0267-IND,IND,Flood,2018-07-26,2018-07-28,113,40,pei_90,tp_rollingmax,2018,0.5274261603375527,0.0158227848101265,86.55907172995781,7.561181434599156,0.1856540084388185,0.4335443037974683,4.717299578059071
15.5,36.6,tp_rollingmax,0.95,0.0291893161493552,0.15,pei_90,2018-0292-SDN,SDN,Flood,2018-07-23,2018-07-30,114,40,pei_90,tp_rollingmax,2018,0.0,0.0,8.977803738317757,90.94742990654206,0.0747663551401869,0.0,0.0
42.3,3.2,tp_rollingmax,0.95,0.0426304270741178,0.15,pei_90,2018-0361-ESP,ESP,Flood,2018-10-09,2018-10-11,115,40,pei_90,tp_rollingmax,2018,0.0,4.89426523297491,24.434587813620077,28.52867383512545,28.770609318996417,11.454301075268818,1.917562724014337
43.4,3.0,tp_rollingmax,0.95,0.1070469406275466,0.15,pei_90,2018-0375-FRA,FRA,Flood,2018-10-14,2018-10-15,117,40,pei_90,tp_rollingmax,2018,0.0,1.7606382978723405,73.83421985815603,9.934397163120568,7.50354609929078,6.967198581560283,0.0
39.9,-8.6,tp_rollingmax,0.95,0.0308257519171954,0.15,pei_90,2018-0376-PRT,PRT,Storm,2018-10-14,2018-10-16,409,40,pei_90,tp_rollingmax,2018,0.0,4.026119402985074,51.76119402985075,30.40951492537313,0.6875,13.115671641791044,0.0
36.7,51.1,tp_rollingmax,0.95,0.184270103156876,0.15,pei_90,2018-0383-IRN,IRN,Flood,2018-10-05,2018-10-06,118,40,pei_90,tp_rollingmax,2018,1.7323529411764709,1.392156862745098,55.05686274509804,15.45392156862745,0.0,15.298039215686275,11.066666666666666
44.9,39.7,tp_rollingmax,0.95,0.0799169937803524,0.15,pei_90,2018-0407-RUS,RUS,Flood,2018-10-24,2018-10-26,123,40,pei_90,tp_rollingmax,2018,0.0,0.0163511187607573,79.8407917383821,6.913941480206541,0.1273666092943201,12.236660929432016,0.8648881239242685
-23.7,-67.5,tp_rollingmax,0.95,0.0684062139919322,0.15,pei_90,2019-0091-CHL,CHL,Flood,2019-02-01,2019-02-10,131,40,pei_90,tp_rollingmax,2019,12.966517857142858,0.0,0.0,73.140625,13.803571428571429,0.0892857142857142,0.0
-22.0,30.9,tp_rollingmax,0.95,0.0764319511368381,0.15,pei_90,2019-0094-ZWE,ZWE,Flood,2019-02-11,2019-02-18,132,40,pei_90,tp_rollingmax,2019,0.0,0.0,0.0,35.867045454545455,57.88636363636363,6.2465909090909095,0.0
-28.2,26.3,tp_rollingmax,0.95,0.0439340763600435,0.15,pei_90,2019-0176-ZAF,ZAF,Flood,2019-04-21,2019-04-25,133,40,pei_90,tp_rollingmax,2019,0.0,0.0,97.17703862660944,0.76931330472103,0.0,0.4849785407725321,1.5686695278969958
1.4,32.9,tp_rollingmax,0.95,0.0482451562763557,0.15,pei_30,2019-0179-UGA,UGA,Flood,2019-04-22,2019-04-23,134,40,pei_30,tp_rollingmax,2019,0.0,0.0,68.57682926829268,2.820731707317073,0.4780487804878048,13.17560975609756,14.948780487804878
6.9,124.4,tp_rollingmax,0.95,0.0440816053493609,0.15,pei_90,2019-0264-PHL,PHL,Flood,2019-06-03,2019-06-23,141,40,pei_90,tp_rollingmax,2019,0.0,0.0768292682926829,85.42560975609756,2.0841463414634145,0.0,12.413414634146342,0.0
10.5,24.5,tp_rollingmax,0.95,0.0367304463204278,0.15,pei_90,2019-0280-SDN,SDN,Flood,2019-06-08,2019-06-18,142,40,pei_90,tp_rollingmax,2019,0.0,0.0,26.1875,49.19591346153846,23.79326923076923,0.8233173076923077,0.0
4.4,33.8,tp_rollingmax,0.95,0.047871254572897,0.15,pei_90,2019-0285-SSD,SSD,Flood,2019-06-05,2019-06-07,143,40,pei_90,tp_rollingmax,2019,0.0,0.0,30.864634146341466,24.33048780487805,38.76341463414634,6.041463414634146,0.0
18.8,73.5,tp_rollingmax,0.95,0.1173206957781366,0.15,pei_90,2019-0288-IND,IND,Flood,2019-06-28,2019-07-04,144,40,pei_90,tp_rollingmax,2019,0.0,0.0,49.64678899082569,32.47935779816514,0.5802752293577982,4.037844036697248,13.255733944954128
18.2,73.1,tp_rollingmax,0.95,0.0507990437723515,0.15,pei_30,2019-0321-IND,IND,Storm,2019-06-06,2019-06-14,413,40,pei_30,tp_rollingmax,2019,0.0,0.0,48.69266055045872,31.990825688073397,1.0928899082568808,3.1158256880733943,15.107798165137616
30.2,68.1,tp_rollingmax,0.95,0.2270526506543526,0.15,pei_30,2019-0346-PAK,PAK,Flood,2019-07-16,2019-07-28,145,40,pei_30,tp_rollingmax,2019,15.686974789915968,0.0,0.0,83.85924369747899,0.4201680672268907,0.0336134453781512,0.0
24.9,66.8,tp_rollingmax,0.95,0.0562057266286788,0.15,pei_90,2019-0372-PAK,PAK,Flood,2019-07-29,2019-07-31,146,40,pei_90,tp_rollingmax,2019,3.026431718061674,0.1662995594713656,20.373348017621144,74.1079295154185,2.3259911894273126,0.0,0.0
26.3,67.9,tp_rollingmax,0.95,0.0881405442888055,0.15,pei_90,2019-0386-PAK,PAK,Flood,2019-08-09,2019-08-12,147,40,pei_90,tp_rollingmax,2019,14.693478260869565,0.0130434782608695,52.79347826086956,21.669565217391305,2.417391304347826,0.0,8.41304347826087
48.4,6.2,tp_rollingmax,0.95,0.0310901512558743,0.15,pei_30,2019-0388-FRA,FRA,Storm,2019-08-09,2019-08-09,414,40,pei_30,tp_rollingmax,2019,0.0,0.3276699029126214,52.81472491909385,34.18446601941748,0.0655339805825242,12.161812297734627,0.4457928802588997
16.0,36.0,tp_rollingmax,0.95,0.0684079988103936,0.15,pei_90,2019-0392-SDN,SDN,Flood,2019-07-01,2019-09-06,148,40,pei_90,tp_rollingmax,2019,13.728971962616823,0.0,2.336448598130841,83.39252336448598,0.5420560747663551,0.0,0.0
37.5,-1.7,tp_rollingmax,0.95,0.1712603607685928,0.15,pei_90,2019-0413-ESP,ESP,Flood,2019-09-11,2019-09-16,149,40,pei_90,tp_rollingmax,2019,6.9652509652509655,0.0,47.8957528957529,38.99034749034749,5.774131274131274,0.3745173745173745,0.0
32.5,-94.7,tp_rollingmax,0.95,0.0484258651619501,0.15,pei_30,2019-0417-USA,USA,Storm,2019-09-17,2019-09-21,417,40,pei_30,tp_rollingmax,2019,0.806910569105691,28.771341463414632,1.7916666666666667,49.82520325203252,0.0,18.804878048780488,0.0
-6.9,37.6,tp_rollingmax,0.95,0.0495935756483891,0.15,pei_90,2019-0496-TZA,TZA,Flood,2019-10-02,2019-10-16,158,40,pei_90,tp_rollingmax,2019,0.0,0.0792682926829268,58.28780487804878,14.892682926829268,8.548780487804878,15.38658536585366,2.804878048780488
4.1,41.8,tp_rollingmax,0.95,0.0689244630573859,0.15,pei_90,2019-0500-ETH,ETH,Flood,2019-10-01,2019-10-13,160,40,pei_90,tp_rollingmax,2019,0.0,0.0,0.0,99.41463414634148,0.5853658536585366,0.0,0.0
5.0,46.2,tp_rollingmax,0.95,0.0340076417911913,0.15,pei_90,2019-0500-SOM,SOM,Flood,2019-10-01,2019-10-15,161,40,pei_90,tp_rollingmax,2019,0.0,0.0,0.0,85.6,14.4,0.0,0.0
44.2,4.2,tp_rollingmax,0.95,0.0792790070782557,0.15,pei_90,2019-0505-FRA,FRA,Flood,2019-10-21,2019-10-24,162,40,pei_90,tp_rollingmax,2019,0.0,1.3146853146853146,74.5979020979021,10.016608391608392,4.050699300699301,9.819055944055943,0.201048951048951
23.8,-98.1,tp_rollingmax,0.95,0.2087700059074272,0.15,pei_30,2019-0519-MEX,MEX,Storm,2019-09-05,2019-09-06,418,40,pei_30,tp_rollingmax,2019,0.0,0.0,79.74107142857143,1.8560267857142856,1.28125,15.012276785714286,2.109375
46.6,-0.3,tp_rollingmax,0.95,0.0358614407154262,0.15,pei_90,2019-0533-FRA,FRA,Storm,2019-10-28,2019-11-03,420,40,pei_90,tp_rollingmax,2019,0.0,0.4866666666666667,25.614166666666662,69195,0.0,4.703333333333333,0.0008333333333333
-28.2,30.6,tp_rollingmax,0.95,0.0525688705696568,0.15,pei_30,2019-0548-ZAF,ZAF,Storm,2019-11-11,2019-11-12,421,40,pei_30,tp_rollingmax,2019,0.0922746781115879,0.0,22.17274678111588,70.72424892703863,0.0858369098712446,6.924892703862661,0.0
-19.0,44.6,tp_rollingmax,0.95,0.1255430358973095,0.15,pei_90,2019-0601-MDG,MDG,Storm,2019-12-09,2019-12-10,423,40,pei_90,tp_rollingmax,2019,0.0,0.0,0.0,86.51834862385321,0.0,12.988532110091745,0.4931192660550458
-25.4,28.2,tp_rollingmax,0.95,0.1034926356077503,0.15,pei_90,2019-0607-ZAF,ZAF,Flood,2019-12-02,2019-12-11,167,40,pei_90,tp_rollingmax,2019,0.0,16.593201754385966,1.5635964912280702,71.49013157894737,10.072368421052632,0.2807017543859649,0.0
31.1,110.4,tp_rollingmax,0.95,0.0445137157245617,0.15,pei_30,2019-0611-CHN,CHN,Flood,2019-10-15,2019-10-25,168,40,pei_30,tp_rollingmax,2019,0.0,0.0,60.01260504201681,22.706932773109244,0.0,17.099789915966387,0.180672268907563
-16.6,39.1,tp_rollingmax,0.95,0.0587932254774522,0.15,pei_90,2019-0633-MOZ,MOZ,Flood,2019-12-27,2020-01-23,171,40,pei_90,tp_rollingmax,2019,0.0,0.0,71.76976744186047,16.674418604651162,0.3069767441860465,11.248837209302325,0.0
-34.2,150.6,tp_rollingmax,0.95,0.2034244745624968,0.15,pei_90,2020-0053-AUS,AUS,Flood,2020-02-04,2020-02-11,180,40,pei_90,tp_rollingmax,2020,0.0,5.3805220883534135,1.426706827309237,64.28413654618474,10.676706827309236,18.207831325301203,0.0240963855421686
6.8,-73.0,tp_rollingmax,0.95,0.0361161650588621,0.15,pei_30,2020-0071-COL,COL,Flood,2020-02-26,2020-02-27,182,40,pei_30,tp_rollingmax,2020,0.0,1.681707317073171,2.3146341463414632,85.48780487804878,4.1865853658536585,6.329268292682927,0.0
-29.6,-66.2,tp_rollingmax,0.95,0.0700523033694972,0.15,pei_90,2020-0092-ARG,ARG,Flood,2020-02-11,2020-02-19,183,40,pei_90,tp_rollingmax,2020,1.8625792811839323,0.0,0.2114164904862579,82.55602536997885,15.369978858350953,0.0,0.0
14.9,-89.5,tp_rollingmax,0.95,0.0747864050033158,0.15,pei_30,2020-0183-GTM,GTM,Flood,2020-05-09,2020-05-11,188,40,pei_30,tp_rollingmax,2020,0.0,0.5771028037383178,24.18808411214953,61.26401869158879,0.0,13.970794392523365,0.0
18.2,98.6,tp_rollingmax,0.95,0.0777082965263672,0.15,pei_30,2020-0199-THA,THA,Storm,2020-04-29,2020-05-09,427,40,pei_30,tp_rollingmax,2020,0.0,0.0837155963302752,73.99311926605505,13.064220183486238,0.0,12.85894495412844,0.0
14.6,121.2,tp_rollingmax,0.95,0.1769520010467456,0.15,pei_30,2020-0203-PHL,PHL,Storm,2020-05-15,2020-05-17,428,40,pei_30,tp_rollingmax,2020,0.0,13.449766355140186,56.22780373831776,14.282710280373832,0.0,16.039719626168225,0.0
22.3,-80.0,tp_rollingmax,0.95,0.0695858445801008,0.15,pei_90,2020-0207-CUB,CUB,Storm,2020-05-25,2020-05-26,429,40,pei_90,tp_rollingmax,2020,0.0,0.0,73.29638009049773,12.675339366515836,0.0,13.639140271493211,0.3891402714932127
19.1,73.1,tp_rollingmax,0.95,0.1254867274945326,0.15,pei_30,2020-0217-IND,IND,Storm,2020-06-03,2020-06-03,430,40,pei_30,tp_rollingmax,2020,0.0,26.80963302752293,57.3211009174312,15.426605504587156,0.0,0.146788990825688,0.2958715596330275
14.5,-89.8,tp_rollingmax,0.95,0.088379211542693,0.15,pei_90,2020-0218-GTM,GTM,Storm,2020-05-30,2020-05-31,431,40,pei_90,tp_rollingmax,2020,0.0,0.5327102803738317,8.110981308411215,75.28504672897196,0.0747663551401869,15.996495327102805,0.0
14.1,-87.2,tp_rollingmax,0.95,0.0373501903477817,0.15,pei_90,2020-0218-HND,HND,Storm,2020-05-30,2020-05-31,432,40,pei_90,tp_rollingmax,2020,0.0,70.04460093896714,5.334507042253521,16.853286384976524,0.0316901408450704,7.735915492957746,0.0
18.1,-91.3,tp_rollingmax,0.95,0.3732799345782701,0.15,pei_90,2020-0219-MEX,MEX,Storm,2020-06-03,2020-06-03,434,40,pei_90,tp_rollingmax,2020,0.0,0.0,62.1705069124424,25.23502304147465,0.0,12.59447004608295,0.0
16.2,-90.4,tp_rollingmax,0.95,0.0443571397171967,0.15,pei_90,2020-0264-GTM,GTM,Flood,2020-06-17,2020-06-17,194,40,pei_90,tp_rollingmax,2020,0.0,0.0,63.72780373831776,18.35280373831776,0.0,17.51752336448598,0.4018691588785046
-28.4,-52.1,tp_rollingmax,0.95,0.1075562502877161,0.15,pei_90,2020-0270-BRA,BRA,Storm,2020-06-30,2020-07-01,436,40,pei_90,tp_rollingmax,2020,0.0,0.0,46.011802575107296,38.56008583690987,0.0,15.370171673819742,0.0579399141630901
50.4,19.7,tp_rollingmax,0.95,0.0258345243020661,0.15,pei_90,2020-0273-POL,POL,Flood,2020-06-29,2020-07-05,195,40,pei_90,tp_rollingmax,2020,0.0,1.5846273291925466,70.2111801242236,9.83307453416149,0.0,18.15217391304348,0.2189440993788819
47.5,26.1,tp_rollingmax,0.95,0.0276974310248522,0.15,pei_90,2020-0286-ROU,ROU,Flood,2020-06-10,2020-06-26,197,40,pei_90,tp_rollingmax,2020,0.0,7.128289473684211,79.45559210526316,10.431743421052632,0.0855263157894736,2.898848684210526,0.0
11.7,23.1,tp_rollingmax,0.95,0.2196943518771003,0.15,pei_90,2020-0305-SDN,SDN,Flood,2020-06-01,2020-09-09,200,40,pei_90,tp_rollingmax,2020,0.0,0.0,97.31042654028435,1.253554502369668,1.3317535545023698,0.1042654028436018,0.0
19.6,-70.0,tp_rollingmax,0.95,0.0970911337624497,0.15,pei_30,2020-0312-DOM,DOM,Storm,2020-07-31,2020-08-02,439,40,pei_30,tp_rollingmax,2020,0.0,0.0,27.94977168949772,54.70662100456621,0.0,17.34360730593607,0.0
25.3,-100.7,tp_rollingmax,0.95,0.1337085173873053,0.15,pei_90,2020-0316-MEX,MEX,Storm,2020-07-25,2020-07-26,440,40,pei_90,tp_rollingmax,2020,0.0,0.0,30.176211453744493,52.44823788546256,5.157488986784141,12.21806167400881,0.0
49.2,111.9,tp_rollingmax,0.95,0.0256237753718254,0.15,pei_90,2020-0324-MNG,MNG,Flood,2020-07-02,2020-07-04,203,40,pei_90,tp_rollingmax,2020,0.0,0.0,21.734126984126984,74.37619047619047,0.0,3.88968253968254,0.0
13.9,1.1,tp_rollingmax,0.95,0.1558950872432018,0.15,pei_90,2020-0336-NER,NER,Flood,2020-07-01,2020-09-10,206,40,pei_90,tp_rollingmax,2020,10.539906103286384,0.2593896713615023,27.022300469483568,61.69014084507042,0.488262910798122,0.0,0.0
25.2,70.5,tp_rollingmax,0.95,0.2004443059876852,0.15,pei_90,2020-0357-PAK,PAK,Flood,2020-08-01,2020-09-15,207,40,pei_90,tp_rollingmax,2020,1.3259911894273129,0.2940528634361233,40.12665198237885,55.41629955947136,2.8370044052863435,0.0,0.0
18.2,-73.9,tp_rollingmax,0.95,0.1357675685076778,0.15,pei_90,2020-0376-HTI,HTI,Storm,2020-08-23,2020-08-23,443,40,pei_90,tp_rollingmax,2020,0.0,0.3222477064220183,75.35665137614679,18.62844036697248,0.9438073394495412,4.748853211009174,0.0
44.4,6.8,tp_rollingmax,0.95,0.0833481729629736,0.15,pei_90,2020-0418-FRA,FRA,Storm,2020-10-02,2020-10-04,444,40,pei_90,tp_rollingmax,2020,19.57391304347826,0.0,0.0,61.557391304347824,0.0,18.84695652173913,0.0217391304347826
34.8,9.8,tp_rollingmax,0.95,0.0663897519061735,0.15,pei_90,2020-0440-TUN,TUN,Flood,2020-09-05,2020-09-12,213,40,pei_90,tp_rollingmax,2020,15.26984126984127,0.0,83.03571428571429,1.6944444444444444,0.0,0.0,0.0
11.9,9.8,tp_rollingmax,0.95,0.2188712357559716,0.15,pei_90,2020-0455-NGA,NGA,Flood,2020-06-24,2020-10-31,214,40,pei_90,tp_rollingmax,2020,0.0,0.0,82.89691943127963,17.082938388625593,0.0,0.0201421800947867,0.0
43.8,3.8,tp_rollingmax,0.95,0.0857254180829287,0.15,pei_90,2020-0459-FRA,FRA,Flood,2020-09-19,2020-09-19,216,40,pei_90,tp_rollingmax,2020,0.0,0.0,43.374119718309856,19.88732394366197,18.87411971830986,17.864436619718308,0.0
-28.8,28.0,tp_rollingmax,0.95,0.0547030087558279,0.15,pei_90,2020-0489-ZAF,ZAF,Storm,2020-11-17,2020-11-21,446,40,pei_90,tp_rollingmax,2020,0.0,0.1062231759656652,57.69849785407725,33.74570815450644,1.8583690987124464,6.5912017167381975,0.0
48.2,100.8,tp_rollingmax,0.95,0.1090602760609048,0.15,pei_30,2020-0602-MNG,MNG,Flood,2020-07-08,2020-08-15,223,40,pei_30,tp_rollingmax,2020,7.469155844155843,0.0,24.42207792207792,65.92938311688312,0.0,2.179383116883117,0.0
-28.5,19.1,tp_rollingmax,0.95,0.092173150550087,0.15,pei_30,2021-0013-NAM,NAM,Flood,2021-01-01,2021-01-14,227,40,pei_30,tp_rollingmax,2021,0.1845493562231759,0.0,0.0,98.71673819742487,1.098712446351931,0.0,0.0
-25.6,-56.5,tp_rollingmax,0.95,0.0481383854896864,0.15,pei_90,2021-0067-PRY,PRY,Flood,2021-01-31,2021-02-02,230,40,pei_90,tp_rollingmax,2021,0.0,0.0655021834061135,7.010917030567685,70.80458515283843,14.16812227074236,7.948689956331878,0.0021834061135371
-34.6,-70.5,tp_rollingmax,0.95,0.069258683069763,0.15,pei_30,2021-0069-CHL,CHL,Storm,2021-01-29,2021-02-02,450,40,pei_30,tp_rollingmax,2021,12161,0.0,0.0,37332,6816,8,683
-28.6,31.9,tp_rollingmax,0.95,0.0586514511552136,0.15,pei_30,2021-0075-ZAF,ZAF,Flood,2021-02-01,2021-02-15,231,40,pei_30,tp_rollingmax,2021,0.0,0.0,37.68347639484978,26.88519313304721,18.86051502145923,16.570815450643778,0.0
